data,pedido_id,cliente_id,produto,categoria,preco_unitario,quantidade,custo_unitario,forma_pagamento,estado
2025-04-04,REQ102785,CLI9429,Carregador Portátil,Acessórios,137.18,5,83.28,Crédito,PI
2025-04-05,REQ102401,CLI4128,Cadeira Ergonômica,Escritório,345.66,2,261.09,Crédito,RN
2025-04-06,REQ101256,CLI6225,Película de Vidro,Acessórios,80.96,5,62.57,Crédito,GO
2025-04-06,REQ101678,CLI1869,Mesa de Centro,Casa,875.72,2,504.75,Boleto,RN
2025-04-07,REQ100345,CLI6480,SSD 1TB,Informática,3662.15,1,2688.01,Pix,TO
2025-04-07,REQ100631,CLI8974,Película de Vidro,Acessórios,200.61,5,149.14,Pix,AL
2025-04-07,REQ100781,CLI2252,Película de Vidro,Acessórios,99.77,4,61.83,Crédito,AL
2025-04-07,REQ101059,CLI5794,Capa de Celular,Acessórios,247.23,1,158.63,Crédito,MG
2025-04-07,REQ101171,CLI9205,iPhone 14,Eletrônicos,3898.76,1,2449.25,Pix,AM
2025-04-08,REQ100138,CLI4806,Capa de Celular,Acessórios,135.32,3,91.34,Crédito,TO
2025-04-08,REQ100176,CLI7279,Console PlayStation 5,Eletrônicos,4304.39,1,3027.43,Pix,TO
2025-04-08,REQ102218,CLI2473,Carregador Portátil,Acessórios,140.80,5,78.98,Crédito,RR
2025-04-09,REQ101313,CLI2753,Cabo USB-C,Acessórios,185.07,5,105.52,Pix,MA
2025-04-09,REQ101783,CLI2634,Fone de Ouvido Bluetooth,Acessórios,146.97,1,101.05,Débito,BA
2025-04-09,REQ102048,CLI6160,Papel A4 500 fls,Escritório,1270.10,1,869.13,Pix,PB
2025-04-09,REQ102386,CLI3028,Notebook Dell Inspiron,Informática,2056.98,2,1173.96,Crédito,PB
2025-04-10,REQ100959,CLI2257,Console PlayStation 5,Eletrônicos,3160.90,1,2145.98,Pix,PA
2025-04-10,REQ101055,CLI8372,Capa de Celular,Acessórios,108.83,5,73.36,Crédito,PA
2025-04-10,REQ101616,CLI1043,Mouse Gamer,Informática,582.70,1,462.04,Boleto,PA
2025-04-10,REQ101883,CLI3019,Suporte para Notebook,Escritório,1217.35,2,715.99,Crédito,RS
2025-04-11,REQ100308,CLI7340,Mouse Gamer,Informática,588.25,2,412.64,Boleto,RR
2025-04-11,REQ100798,CLI1126,Notebook Dell Inspiron,Informática,1748.99,2,1205.65,Pix,SC
2025-04-11,REQ100821,CLI9460,Cabo USB-C,Acessórios,202.44,3,104.35,Pix,GO
2025-04-12,REQ100702,CLI4408,Capa de Celular,Acessórios,110.58,4,72.80,Crédito,RS
2025-04-12,REQ102336,CLI5061,Mesa de Centro,Casa,437.36,1,315.79,Pix,RN
2025-04-12,REQ102761,CLI1788,Fritadeira Air Fryer,Casa,563.37,2,358.85,Crédito,SC
2025-04-13,REQ100031,CLI4058,Smartphone Galaxy S23,Eletrônicos,4731.41,1,3447.06,Crédito,CE
2025-04-13,REQ100437,CLI4570,Mesa de Centro,Casa,357.59,2,273.66,Pix,RR
2025-04-13,REQ100999,CLI5502,Teclado Mecânico,Informática,3445.92,2,2421.25,Crédito,PB
2025-04-14,REQ100257,CLI8594,Suporte para Notebook,Escritório,930.41,2,467.65,Pix,SE
2025-04-14,REQ101607,CLI7896,Console PlayStation 5,Eletrônicos,2555.90,1,1566.99,Pix,ES
2025-04-14,REQ102377,CLI7885,Película de Vidro,Acessórios,178.80,1,97.30,Pix,AM
2025-04-15,REQ100214,CLI1448,Cabo USB-C,Acessórios,49.43,4,28.80,Pix,PI
2025-04-15,REQ101126,CLI9424,Notebook Dell Inspiron,Informática,3467.85,1,2718.37,Pix,MT
2025-04-15,REQ101170,CLI7326,Papel A4 500 fls,Escritório,232.93,2,182.24,Pix,RR
2025-04-15,REQ101426,CLI7559,Fone de Ouvido Bluetooth,Acessórios,94.86,1,59.55,Crédito,RO
2025-04-15,REQ101795,CLI4173,Cadeira Ergonômica,Escritório,1110.87,1,620.48,Boleto,AM
2025-04-15,REQ101894,CLI5951,Mesa de Centro,Casa,903.77,2,688.09,Boleto,RR
2025-04-15,REQ102004,CLI8632,Notebook Dell Inspiron,Informática,1944.96,2,1035.27,Pix,SC
2025-04-15,REQ102288,CLI1086,Luminária LED,Casa,127.73,1,70.15,Crédito,SE
2025-04-16,REQ100298,CLI3465,Cafeteira Elétrica,Casa,258.07,1,177.29,Crédito,AC
2025-04-16,REQ101047,CLI4783,Cabo USB-C,Acessórios,231.24,4,154.78,Pix,SE
2025-04-16,REQ101206,CLI7794,Cafeteira Elétrica,Casa,1096.43,1,702.49,Pix,RJ
2025-04-16,REQ102375,CLI6706,Mesa de Centro,Casa,1069.32,2,589.46,Débito,RO
2025-04-17,REQ101211,CLI1207,Papel A4 500 fls,Escritório,940.41,2,544.68,Pix,PR
2025-04-17,REQ101993,CLI4426,Cabo USB-C,Acessórios,85.74,3,52.46,Pix,TO
2025-04-18,REQ101261,CLI1386,Jogo de Panelas,Casa,359.68,1,259.31,Crédito,BA
2025-04-19,REQ102164,CLI3151,Cabo USB-C,Acessórios,113.35,1,82.75,Crédito,PE
2025-04-20,REQ100489,CLI1835,Película de Vidro,Acessórios,39.86,5,20.72,Boleto,MS
2025-04-20,REQ101848,CLI1966,Smartphone Galaxy S23,Eletrônicos,6334.07,1,4968.11,Pix,DF
2025-04-20,REQ102446,CLI6087,Luminária LED,Casa,172.81,1,92.01,Crédito,PE
2025-04-21,REQ101172,CLI5964,Jogo de Panelas,Casa,841.17,2,436.02,Débito,MG
2025-04-21,REQ101324,CLI5713,Cafeteira Elétrica,Casa,616.89,1,325.74,Pix,GO
2025-04-21,REQ102577,CLI8372,Fone de Ouvido Bluetooth,Acessórios,63.74,1,45.66,Pix,PI
2025-04-21,REQ102908,CLI9040,Mesa de Centro,Casa,1172.51,1,898.67,Pix,AM
2025-04-22,REQ100186,CLI4379,Capa de Celular,Acessórios,41.88,2,21.76,Pix,SE
2025-04-22,REQ102528,CLI6573,Fritadeira Air Fryer,Casa,242.70,2,146.27,Débito,MS
2025-04-23,REQ101600,CLI6811,Mouse Gamer,Informática,4117.40,1,2401.16,Crédito,PI
2025-04-23,REQ102053,CLI7259,Fone de Ouvido Bluetooth,Acessórios,247.04,5,184.78,Pix,MS
2025-04-23,REQ102834,CLI1413,Jogo de Panelas,Casa,261.04,2,143.59,Débito,CE
2025-04-24,REQ100322,CLI3935,Suporte para Notebook,Escritório,531.46,2,403.51,Boleto,PI
2025-04-24,REQ100787,CLI3478,Cafeteira Elétrica,Casa,1087.19,2,603.28,Pix,MA
2025-04-24,REQ101544,CLI7246,Mesa de Centro,Casa,645.17,1,437.72,Pix,SC
2025-04-24,REQ102389,CLI5722,"Monitor 27""",Informática,1430.74,1,844.22,Crédito,SC
2025-04-25,REQ100524,CLI7394,iPhone 14,Eletrônicos,6591.50,1,5246.81,Pix,AM
2025-04-25,REQ101338,CLI8873,Notebook Dell Inspiron,Informática,3178.24,1,1744.81,Pix,CE
2025-04-26,REQ100100,CLI7410,Mesa de Centro,Casa,322.82,2,176.30,Pix,RS
2025-04-26,REQ101288,CLI7191,SSD 1TB,Informática,3461.41,2,2768.37,Boleto,RJ
2025-04-26,REQ101362,CLI7992,Cadeira Ergonômica,Escritório,639.71,2,391.37,Crédito,RJ
2025-04-26,REQ101732,CLI2874,Carregador Portátil,Acessórios,48.29,4,24.83,Débito,PB
2025-04-26,REQ102948,CLI2277,Luminária LED,Casa,875.59,1,672.12,Pix,PR
2025-04-27,REQ100117,CLI6933,Película de Vidro,Acessórios,61.16,4,46.16,Crédito,PR
2025-04-27,REQ101380,CLI7604,Fone de Ouvido Bluetooth,Acessórios,162.01,3,111.32,Pix,MS
2025-04-27,REQ101405,CLI8120,Fone de Ouvido Bluetooth,Acessórios,55.64,3,38.93,Crédito,MT
2025-04-28,REQ101088,CLI8006,Cabo USB-C,Acessórios,50.53,1,30.36,Crédito,PA
2025-04-29,REQ100942,CLI7955,Fritadeira Air Fryer,Casa,177.19,2,98.53,Pix,TO
2025-04-29,REQ101095,CLI5534,Cabo USB-C,Acessórios,163.12,2,82.71,Pix,RN
2025-04-29,REQ101179,CLI9769,Cafeteira Elétrica,Casa,1016.23,1,658.11,Crédito,DF
2025-04-29,REQ101301,CLI2106,Luminária LED,Casa,315.61,2,214.61,Débito,PA
2025-04-29,REQ101694,CLI3938,"Monitor 27""",Informática,4277.66,1,2440.87,Boleto,RR
2025-04-29,REQ101935,CLI9449,Capa de Celular,Acessórios,202.99,3,104.33,Crédito,PA
2025-04-29,REQ102354,CLI9328,Cabo USB-C,Acessórios,124.18,3,76.11,Crédito,AM
2025-04-29,REQ102517,CLI4151,Luminária LED,Casa,362.57,2,209.75,Crédito,AM
2025-04-30,REQ100725,CLI9255,"Monitor 27""",Informática,3303.28,2,1798.36,Pix,BA
2025-04-30,REQ102124,CLI3287,Organizador de Mesa,Escritório,1144.55,1,814.33,Boleto,MG
2025-05-01,REQ100283,CLI7260,Capa de Celular,Acessórios,237.79,5,176.70,Crédito,PR
2025-05-01,REQ100472,CLI6065,Organizador de Mesa,Escritório,1416.44,1,1031.49,Pix,SP
2025-05-01,REQ102604,CLI3024,Fone de Ouvido Bluetooth,Acessórios,32.12,5,20.27,Crédito,AC
2025-05-02,REQ101472,CLI3083,Notebook Dell Inspiron,Informática,3795.38,2,2392.81,Crédito,CE
2025-05-02,REQ101548,CLI4949,Fone de Ouvido Bluetooth,Acessórios,105.59,4,79.76,Crédito,PB
2025-05-02,REQ101884,CLI5799,Carregador Portátil,Acessórios,114.08,5,78.66,Pix,MT
2025-05-03,REQ100249,CLI8549,iPhone 14,Eletrônicos,6178.37,2,3311.90,Boleto,GO
2025-05-03,REQ101762,CLI3600,Cabo USB-C,Acessórios,150.49,5,109.23,Crédito,RO
2025-05-03,REQ102009,CLI4311,Mesa de Centro,Casa,400.29,1,264.10,Crédito,AM
2025-05-03,REQ102189,CLI3259,Luminária LED,Casa,742.74,1,488.41,Boleto,BA
2025-05-04,REQ102086,CLI5570,Papel A4 500 fls,Escritório,795.59,2,578.96,Pix,TO
2025-05-04,REQ102859,CLI7320,Notebook Dell Inspiron,Informática,1301.37,1,668.77,Débito,PB
2025-05-04,REQ102939,CLI1856,Película de Vidro,Acessórios,192.62,5,127.74,Pix,PR
2025-05-05,REQ100518,CLI2221,Película de Vidro,Acessórios,64.90,3,50.39,Crédito,RO
2025-05-05,REQ100811,CLI1311,iPhone 14,Eletrônicos,6750.07,2,4552.26,Pix,PA
2025-05-06,REQ100330,CLI8813,Cadeira Ergonômica,Escritório,875.54,1,585.08,Crédito,BA
2025-05-06,REQ101486,CLI6623,SSD 1TB,Informática,3587.01,2,2765.38,Pix,ES
2025-05-07,REQ100086,CLI5756,Fone de Ouvido Bluetooth,Acessórios,224.29,5,174.08,Pix,RN
2025-05-07,REQ100620,CLI5504,Cabo USB-C,Acessórios,179.68,1,123.95,Crédito,BA
2025-05-07,REQ101286,CLI2212,Cadeira Ergonômica,Escritório,896.36,1,456.23,Crédito,AM
2025-05-07,REQ101630,CLI8562,Mesa de Centro,Casa,554.77,1,409.86,Crédito,RJ
2025-05-08,REQ100507,CLI7052,Mesa de Centro,Casa,260.39,2,181.88,Débito,AP
2025-05-08,REQ100593,CLI2774,Luminária LED,Casa,395.67,1,218.51,Boleto,MG
2025-05-08,REQ101160,CLI2104,Cabo USB-C,Acessórios,248.27,5,124.43,Boleto,DF
2025-05-08,REQ101241,CLI9885,Fone de Ouvido Bluetooth,Acessórios,239.20,4,179.05,Pix,SC
2025-05-08,REQ101674,CLI8205,Luminária LED,Casa,950.71,1,701.47,Débito,PB
2025-05-08,REQ101917,CLI7494,Capa de Celular,Acessórios,134.16,3,87.57,Pix,RN
2025-05-08,REQ102559,CLI9963,Carregador Portátil,Acessórios,248.20,4,174.21,Pix,RN
2025-05-09,REQ100065,CLI3906,Cabo USB-C,Acessórios,141.75,4,82.55,Pix,AP
2025-05-09,REQ100084,CLI6958,Notebook Dell Inspiron,Informática,3841.39,2,2281.51,Pix,RN
2025-05-09,REQ100159,CLI3504,Notebook Dell Inspiron,Informática,2653.63,2,1949.21,Pix,RJ
2025-05-09,REQ100827,CLI6254,Notebook Dell Inspiron,Informática,1694.60,1,1026.95,Crédito,AL
2025-05-09,REQ102285,CLI5764,Capa de Celular,Acessórios,144.49,1,113.75,Crédito,MS
2025-05-10,REQ100594,CLI8847,Carregador Portátil,Acessórios,220.69,5,144.40,Crédito,ES
2025-05-10,REQ101858,CLI1340,Carregador Portátil,Acessórios,92.82,4,60.20,Crédito,GO
2025-05-10,REQ101876,CLI5530,"Monitor 27""",Informática,1288.40,1,926.79,Pix,AP
2025-05-11,REQ100589,CLI4276,Notebook Dell Inspiron,Informática,1858.43,1,1415.02,Crédito,SP
2025-05-11,REQ101668,CLI5626,Cafeteira Elétrica,Casa,188.37,1,118.16,Débito,RN
2025-05-11,REQ102353,CLI4690,Notebook Dell Inspiron,Informática,4422.17,2,3215.35,Crédito,BA
2025-05-11,REQ102655,CLI6844,Carregador Portátil,Acessórios,105.89,5,60.73,Pix,GO
2025-05-12,REQ100071,CLI2449,Cabo USB-C,Acessórios,159.82,1,110.18,Débito,SP
2025-05-12,REQ100665,CLI6067,Notebook Dell Inspiron,Informática,1549.73,2,782.47,Pix,MG
2025-05-12,REQ101259,CLI8529,"Monitor 27""",Informática,2880.71,1,1877.64,Pix,PR
2025-05-12,REQ101504,CLI8694,Jogo de Panelas,Casa,81.44,2,49.84,Boleto,SE
2025-05-12,REQ101745,CLI6855,Cabo USB-C,Acessórios,227.52,3,146.78,Pix,PI
2025-05-12,REQ102959,CLI7746,Película de Vidro,Acessórios,151.45,3,85.00,Pix,SP
2025-05-13,REQ100178,CLI7014,Carregador Portátil,Acessórios,55.17,1,34.18,Crédito,SP
2025-05-13,REQ100299,CLI4077,Película de Vidro,Acessórios,225.95,1,152.10,Pix,TO
2025-05-13,REQ100991,CLI8192,Carregador Portátil,Acessórios,70.81,5,47.77,Crédito,CE
2025-05-13,REQ101031,CLI2205,Mesa de Centro,Casa,1117.14,1,892.69,Pix,RO
2025-05-13,REQ101135,CLI1144,Cabo USB-C,Acessórios,226.72,2,140.10,Crédito,MS
2025-05-13,REQ101444,CLI9498,SSD 1TB,Informática,3451.66,2,2197.96,Crédito,AC
2025-05-13,REQ102547,CLI9669,Organizador de Mesa,Escritório,1403.67,2,766.54,Pix,AL
2025-05-13,REQ102779,CLI8193,Fritadeira Air Fryer,Casa,875.12,1,684.02,Pix,AM
2025-05-13,REQ102829,CLI4853,Fone de Ouvido Bluetooth,Acessórios,35.11,1,19.61,Pix,TO
2025-05-13,REQ102870,CLI6829,Smartphone Galaxy S23,Eletrônicos,4902.83,1,3131.51,Boleto,RS
2025-05-14,REQ100686,CLI6118,Mesa de Centro,Casa,149.64,2,105.70,Crédito,MS
2025-05-14,REQ100914,CLI7126,Luminária LED,Casa,102.56,1,61.26,Débito,MG
2025-05-14,REQ101844,CLI6370,Cafeteira Elétrica,Casa,236.18,1,171.11,Crédito,GO
2025-05-14,REQ101923,CLI4363,Luminária LED,Casa,1004.20,1,584.42,Crédito,PE
2025-05-14,REQ102469,CLI9162,Cabo USB-C,Acessórios,200.37,5,143.24,Pix,AC
2025-05-15,REQ100256,CLI3657,Película de Vidro,Acessórios,73.79,4,56.74,Débito,TO
2025-05-15,REQ101124,CLI5377,Capa de Celular,Acessórios,159.68,5,123.93,Pix,MS
2025-05-15,REQ101128,CLI3844,Organizador de Mesa,Escritório,111.12,2,84.39,Crédito,MG
2025-05-15,REQ101786,CLI3350,Carregador Portátil,Acessórios,33.64,4,21.35,Débito,MT
2025-05-16,REQ100260,CLI3257,Mesa de Centro,Casa,671.64,1,454.21,Pix,AL
2025-05-16,REQ101144,CLI1127,Cabo USB-C,Acessórios,92.18,3,53.04,Crédito,AP
2025-05-16,REQ102173,CLI6926,Fone de Ouvido Bluetooth,Acessórios,170.42,4,93.35,Pix,SP
2025-05-16,REQ102473,CLI7681,"Smart TV 55""",Eletrônicos,3331.83,2,2636.66,Pix,BA
2025-05-17,REQ100763,CLI7517,Cafeteira Elétrica,Casa,251.97,2,179.01,Pix,TO
2025-05-17,REQ102163,CLI8148,Notebook Dell Inspiron,Informática,1167.50,2,858.32,Débito,RS
2025-05-17,REQ102169,CLI9072,Teclado Mecânico,Informática,1183.12,1,720.46,Débito,MS
2025-05-18,REQ100014,CLI6393,Console PlayStation 5,Eletrônicos,4856.50,1,3200.41,Crédito,SE
2025-05-18,REQ100033,CLI7141,Película de Vidro,Acessórios,43.23,3,33.71,Pix,GO
2025-05-18,REQ100054,CLI2785,Luminária LED,Casa,367.76,1,264.36,Pix,RJ
2025-05-18,REQ100094,CLI5943,Organizador de Mesa,Escritório,244.17,2,126.99,Crédito,RS
2025-05-18,REQ101220,CLI7357,Película de Vidro,Acessórios,142.62,1,96.90,Pix,MT
2025-05-18,REQ101481,CLI3618,Película de Vidro,Acessórios,178.98,3,97.31,Crédito,MT
2025-05-18,REQ102917,CLI8781,Notebook Dell Inspiron,Informática,3460.55,2,2734.57,Pix,RS
2025-05-19,REQ100022,CLI1225,Capa de Celular,Acessórios,199.67,4,111.82,Pix,ES
2025-05-19,REQ100099,CLI8828,Cabo USB-C,Acessórios,106.46,4,81.29,Crédito,AL
2025-05-19,REQ101227,CLI1579,Caneta Executiva,Escritório,992.44,2,729.43,Crédito,RN
2025-05-19,REQ101354,CLI9473,Caneta Executiva,Escritório,1206.88,1,645.35,Crédito,BA
2025-05-21,REQ100574,CLI2476,Mouse Gamer,Informática,1451.06,2,1126.33,Débito,RJ
2025-05-21,REQ100632,CLI4351,Carregador Portátil,Acessórios,221.00,5,132.58,Crédito,MG
2025-05-21,REQ100992,CLI7109,Carregador Portátil,Acessórios,28.59,3,21.90,Crédito,AL
2025-05-21,REQ101056,CLI3759,SSD 1TB,Informática,1306.14,2,877.71,Débito,GO
2025-05-21,REQ101753,CLI4135,Organizador de Mesa,Escritório,1228.46,1,948.83,Pix,SE
2025-05-21,REQ101900,CLI4035,Mesa de Centro,Casa,126.60,2,65.46,Pix,ES
2025-05-22,REQ100546,CLI5549,Mouse Gamer,Informática,3525.44,1,2800.81,Débito,RN
2025-05-22,REQ101649,CLI9857,Película de Vidro,Acessórios,240.15,2,148.12,Boleto,PB
2025-05-22,REQ102601,CLI3967,Cadeira Ergonômica,Escritório,1167.90,2,846.84,Pix,PE
2025-05-22,REQ102783,CLI2229,Fritadeira Air Fryer,Casa,648.06,2,474.90,Pix,RJ
2025-05-23,REQ100982,CLI6887,Cafeteira Elétrica,Casa,732.03,2,397.74,Pix,RR
2025-05-23,REQ101074,CLI4597,"Monitor 27""",Informática,4478.91,2,2489.35,Crédito,MG
2025-05-23,REQ101806,CLI6930,Capa de Celular,Acessórios,65.22,5,37.97,Crédito,BA
2025-05-24,REQ101565,CLI4785,Película de Vidro,Acessórios,201.43,3,140.80,Pix,AC
2025-05-24,REQ102233,CLI1933,Suporte para Notebook,Escritório,628.57,2,356.37,Crédito,GO
2025-05-25,REQ102300,CLI8047,Papel A4 500 fls,Escritório,846.70,1,647.63,Débito,GO
2025-05-25,REQ102350,CLI9798,Smartphone Galaxy S23,Eletrônicos,2754.51,1,1550.11,Pix,AP
2025-05-26,REQ100336,CLI7881,Papel A4 500 fls,Escritório,174.40,2,87.73,Boleto,AP
2025-05-26,REQ100693,CLI6209,Capa de Celular,Acessórios,123.87,2,85.80,Débito,AL
2025-05-26,REQ101945,CLI1145,Cafeteira Elétrica,Casa,746.66,1,435.42,Crédito,MS
2025-05-27,REQ101887,CLI2267,Luminária LED,Casa,742.46,1,518.27,Pix,AC
2025-05-27,REQ102651,CLI8613,Carregador Portátil,Acessórios,100.07,3,66.04,Pix,AC
2025-05-28,REQ101654,CLI4738,Organizador de Mesa,Escritório,1310.36,2,829.23,Pix,RO
2025-05-28,REQ102881,CLI1207,Fone de Ouvido Bluetooth,Acessórios,203.55,1,142.55,Crédito,AP
2025-05-28,REQ102890,CLI3228,Teclado Mecânico,Informática,1281.15,2,742.18,Pix,PB
2025-05-28,REQ102985,CLI3286,Fritadeira Air Fryer,Casa,206.97,2,138.81,Pix,MT
2025-05-29,REQ100597,CLI4719,Película de Vidro,Acessórios,140.64,2,108.81,Boleto,BA
2025-05-29,REQ101447,CLI9655,SSD 1TB,Informática,3968.12,1,2146.40,Pix,MG
2025-05-29,REQ101642,CLI7243,SSD 1TB,Informática,4207.04,1,2335.64,Pix,PB
2025-05-29,REQ101822,CLI1825,Organizador de Mesa,Escritório,1431.63,2,717.16,Crédito,DF
2025-05-29,REQ102567,CLI3227,Mesa de Centro,Casa,1087.24,2,621.61,Crédito,PE
2025-05-29,REQ102634,CLI4233,Caneta Executiva,Escritório,687.78,1,478.89,Crédito,PA
2025-05-30,REQ100069,CLI6167,Luminária LED,Casa,961.97,2,556.18,Pix,BA
2025-05-30,REQ101140,CLI7797,Cabo USB-C,Acessórios,119.02,2,87.06,Débito,PB
2025-05-30,REQ101295,CLI3836,Cabo USB-C,Acessórios,47.39,4,29.93,Pix,PI
2025-05-31,REQ101164,CLI2062,Luminária LED,Casa,1099.14,1,644.11,Pix,MG
2025-05-31,REQ101446,CLI4016,Notebook Dell Inspiron,Informática,1115.10,2,563.51,Crédito,RN
2025-06-01,REQ100440,CLI2933,Cabo USB-C,Acessórios,89.88,5,57.68,Crédito,SC
2025-06-01,REQ100928,CLI5975,Jogo de Panelas,Casa,891.09,2,512.79,Crédito,GO
2025-06-02,REQ100209,CLI1063,Fone de Ouvido Bluetooth,Acessórios,206.02,2,139.53,Crédito,TO
2025-06-02,REQ100238,CLI5297,Capa de Celular,Acessórios,134.84,1,80.95,Crédito,MT
2025-06-02,REQ100380,CLI5912,Cabo USB-C,Acessórios,158.60,1,105.75,Pix,AM
2025-06-02,REQ100726,CLI8060,Notebook Dell Inspiron,Informática,3974.64,2,1990.59,Crédito,CE
2025-06-02,REQ101693,CLI8796,Caneta Executiva,Escritório,1033.99,2,678.15,Pix,BA
2025-06-02,REQ101871,CLI6310,Carregador Portátil,Acessórios,107.22,2,75.20,Pix,RN
2025-06-02,REQ102034,CLI9920,Fritadeira Air Fryer,Casa,1035.93,2,674.90,Boleto,AC
2025-06-03,REQ100357,CLI7240,Fone de Ouvido Bluetooth,Acessórios,114.24,3,81.39,Crédito,SP
2025-06-03,REQ101159,CLI6464,SSD 1TB,Informática,1165.58,1,638.24,Crédito,AP
2025-06-04,REQ100010,CLI2891,Notebook Dell Inspiron,Informática,2619.10,1,1384.63,Débito,RO
2025-06-04,REQ101137,CLI3186,Luminária LED,Casa,1060.52,1,670.79,Pix,RJ
2025-06-05,REQ100911,CLI8262,Luminária LED,Casa,678.92,2,406.04,Crédito,AP
2025-06-05,REQ100977,CLI9675,Película de Vidro,Acessórios,182.04,2,92.37,Crédito,PA
2025-06-05,REQ101890,CLI2628,Caneta Executiva,Escritório,1451.58,2,1043.81,Boleto,PB
2025-06-05,REQ102728,CLI9423,Capa de Celular,Acessórios,140.11,4,96.74,Boleto,ES
2025-06-05,REQ102899,CLI3452,Capa de Celular,Acessórios,47.55,1,30.22,Crédito,PR
2025-06-06,REQ101320,CLI2398,Película de Vidro,Acessórios,164.19,1,110.57,Pix,MS
2025-06-06,REQ102103,CLI4857,Fone de Ouvido Bluetooth,Acessórios,159.44,5,120.53,Crédito,RN
2025-06-06,REQ102281,CLI8800,Película de Vidro,Acessórios,199.89,1,135.12,Pix,PA
2025-06-06,REQ102961,CLI7598,Console PlayStation 5,Eletrônicos,3755.76,1,2976.21,Pix,ES
2025-06-07,REQ100136,CLI9457,Cafeteira Elétrica,Casa,220.18,2,165.69,Crédito,AM
2025-06-07,REQ100338,CLI6666,Luminária LED,Casa,580.15,1,319.83,Crédito,RO
2025-06-07,REQ100830,CLI7133,Carregador Portátil,Acessórios,87.39,2,52.40,Crédito,CE
2025-06-07,REQ102540,CLI1976,Mesa de Centro,Casa,294.22,1,225.98,Boleto,SE
2025-06-07,REQ102566,CLI5652,Carregador Portátil,Acessórios,99.11,5,70.64,Pix,MA
2025-06-07,REQ102573,CLI8672,Carregador Portátil,Acessórios,221.33,2,128.05,Débito,PB
2025-06-07,REQ102586,CLI3206,Capa de Celular,Acessórios,192.23,4,111.14,Crédito,DF
2025-06-08,REQ101248,CLI9355,"Monitor 27""",Informática,4076.49,2,2048.81,Pix,PA
2025-06-08,REQ102199,CLI3374,Fone de Ouvido Bluetooth,Acessórios,124.65,3,98.46,Crédito,RN
2025-06-09,REQ100759,CLI4015,Cabo USB-C,Acessórios,100.10,1,58.01,Débito,MS
2025-06-09,REQ101540,CLI9475,SSD 1TB,Informática,2234.68,1,1402.76,Crédito,AM
2025-06-09,REQ101944,CLI2081,Papel A4 500 fls,Escritório,870.71,2,634.72,Débito,BA
2025-06-09,REQ102228,CLI6732,Carregador Portátil,Acessórios,166.45,1,111.05,Crédito,ES
2025-06-10,REQ100058,CLI9428,Organizador de Mesa,Escritório,337.80,2,186.61,Crédito,TO
2025-06-10,REQ100732,CLI1441,Organizador de Mesa,Escritório,1446.55,1,1145.21,Crédito,RJ
2025-06-10,REQ100980,CLI4417,Fritadeira Air Fryer,Casa,544.40,2,391.72,Boleto,GO
2025-06-10,REQ102868,CLI8797,Carregador Portátil,Acessórios,150.70,3,97.92,Crédito,MT
2025-06-11,REQ100242,CLI5003,Cafeteira Elétrica,Casa,904.92,2,708.47,Pix,AM
2025-06-11,REQ100347,CLI6536,Carregador Portátil,Acessórios,163.05,1,107.29,Crédito,CE
2025-06-11,REQ100663,CLI3809,Tablet iPad Air,Eletrônicos,3960.73,2,2008.79,Pix,MA
2025-06-11,REQ101326,CLI3653,Jogo de Panelas,Casa,1097.56,1,602.19,Crédito,RO
2025-06-11,REQ102126,CLI7850,SSD 1TB,Informática,564.95,1,329.91,Crédito,PI
2025-06-11,REQ102732,CLI1904,"Monitor 27""",Informática,1907.70,2,1145.54,Débito,PA
2025-06-12,REQ100096,CLI8257,Capa de Celular,Acessórios,27.68,3,17.11,Pix,MS
2025-06-12,REQ101635,CLI1339,Mesa de Centro,Casa,1064.36,1,795.19,Boleto,PA
2025-06-12,REQ102037,CLI2650,Cadeira Ergonômica,Escritório,662.62,2,472.53,Pix,MS
2025-06-13,REQ102166,CLI6355,Organizador de Mesa,Escritório,667.77,2,353.70,Boleto,DF
2025-06-13,REQ102474,CLI5850,Suporte para Notebook,Escritório,1335.31,1,782.84,Crédito,MG
2025-06-13,REQ102641,CLI1811,iPhone 14,Eletrônicos,4575.34,1,3473.77,Débito,RS
2025-06-14,REQ100701,CLI5831,Suporte para Notebook,Escritório,326.48,1,196.89,Pix,MT
2025-06-14,REQ101507,CLI6551,Carregador Portátil,Acessórios,196.63,4,132.01,Crédito,SP
2025-06-15,REQ100027,CLI7459,Organizador de Mesa,Escritório,1183.71,2,778.73,Débito,BA
2025-06-15,REQ100050,CLI6078,Smartphone Galaxy S23,Eletrônicos,3452.24,2,1780.13,Crédito,MT
2025-06-15,REQ100971,CLI9894,Mesa de Centro,Casa,866.60,2,587.39,Crédito,AP
2025-06-15,REQ101336,CLI2527,Teclado Mecânico,Informática,255.48,2,201.33,Crédito,CE
2025-06-15,REQ101777,CLI7482,iPhone 14,Eletrônicos,5600.63,2,3590.46,Pix,RO
2025-06-15,REQ102308,CLI7305,Mesa de Centro,Casa,1065.73,1,700.35,Pix,RJ
2025-06-16,REQ100351,CLI3181,Carregador Portátil,Acessórios,124.50,2,78.68,Pix,PA
2025-06-16,REQ100499,CLI6758,Película de Vidro,Acessórios,134.71,3,103.82,Crédito,SP
2025-06-16,REQ100573,CLI3978,Mouse Gamer,Informática,1243.04,2,736.05,Débito,CE
